,Device_type,Device_ID,Device_brand,Device_model,Manufacture_Date,Allocation_Date,device_in_use,water_damage,device_responsive,battery_health,Usage(hrs),Latency(ms)
250,Feature Phone,49303896,Nokia,225,2015-10-23,2021-02-17,No,Yes,No,Average,9.57,Average
251,Laptop,63961287,HP,EliteBook,2018-09-26,2021-06-14,No,Yes,No,Good,16.67,Good
252,Feature Phone,32308877,Nokia,5310,2015-08-10,2021-05-18,No,Yes,No,Good,14.23,Good
253,Smart Phone,53262387,Oppo,N1,2020-03-24,2021-06-05,No,Yes,Yes,Poor,3.46,Poor
254,Laptop,18562682,Lenovo,Ideapad,2019-01-11,2021-02-24,No,Yes,No,Average,8.25,Average
255,Smart Phone,55903875,Oppo,Find 7,2020-02-22,2021-01-20,No,Yes,No,Average,7.53,Average
256,Smart Phone,39123794,Nokia,G50,2016-06-29,2021-01-28,No,No,No,Average,7.37,Average
257,Laptop,39365569,Dell,Vostro,2014-05-23,2021-02-05,No,No,No,Good,13.11,Good
258,Feature Phone,97552154,Samsung,5310,2018-12-20,2021-02-08,No,No,Yes,Poor,4.48,Poor
259,Smart Phone,23160750,OnePlus,OnePlus 9R,2018-04-12,2021-08-06,No,Yes,No,Average,9.28,Average
260,Laptop,68477011,HP,Pavilion,2016-09-25,2021-06-27,Yes,No,Yes,Poor,2.6,Poor
261,Laptop,66186328,HP,Pavilion,2017-02-15,2021-06-10,No,Yes,No,Average,9.89,Average
262,Laptop,57137230,Dell,Vostro,2014-04-01,2021-01-27,No,No,Yes,Average,9.15,Average
263,Laptop,87965636,Dell,Inspiron,2020-06-16,2021-01-28,Yes,No,Yes,Poor,4.78,Poor
264,Smart Phone,94030808,Samsung,Galaxy A8s,2014-03-15,2021-03-24,No,Yes,Yes,Average,6.3,Average
265,Laptop,33215341,Lenovo,Ideapad,2014-01-16,2021-06-04,No,No,No,Poor,2.52,Poor
266,Feature Phone,37839420,Samsung,125,2016-04-02,2021-02-21,No,No,Yes,Poor,1.66,Poor
267,Smart Phone,44115937,Apple,Iphone 5,2019-07-17,2021-06-13,No,No,Yes,Average,9.68,Average
268,Smart Phone,82586850,Apple,Iphone 12,2018-02-04,2021-03-24,No,Yes,Yes,Good,17.78,Good
269,Smart Phone,59058465,Blackberry,Keyone,2016-06-08,2021-07-03,No,Yes,Yes,Good,16.86,Good
270,Laptop,69560262,Dell,Vostro,2014-08-05,2021-07-17,Yes,No,Yes,Average,8.77,Average
271,Laptop,53726391,HP,Probook,2016-01-01,2021-07-22,No,Yes,No,Average,9.98,Average
272,Smart Phone,34928226,Apple,Iphone X,2018-04-19,2021-01-21,No,No,No,Average,7.63,Average
273,Smart Phone,88398488,Samsung,Galaxy A6,2020-07-17,2021-03-05,No,Yes,No,Good,14.48,Good
274,Laptop,88661889,Dell,Inspiron,2019-12-13,2021-04-17,Yes,Yes,Yes,Poor,3.56,Poor
275,Smart Phone,11357537,Apple,Iphone 12,2014-12-09,2021-06-22,Yes,No,Yes,Average,6.95,Average
276,Smart Phone,37179441,OnePlus,OnePlus 6,2018-09-21,2021-05-22,No,Yes,Yes,Average,9.2,Average
277,Feature Phone,25201475,Samsung,8000,2019-03-20,2021-05-18,No,No,No,Average,6.18,Average
278,Laptop,59367925,Dell,Inspiron,2020-12-03,2021-06-04,No,No,Yes,Average,7.7,Average
279,Laptop,89797433,Apple,MacBook,2014-05-24,2021-03-02,Yes,Yes,Yes,Poor,1.38,Poor
280,Smart Phone,23950252,Apple,Iphone 13,2018-08-25,2021-04-08,No,No,No,Average,9.74,Average
281,Feature Phone,09304734,Nokia,6300,2017-06-13,2021-07-06,No,No,No,Good,13.8,Good
282,Smart Phone,11240235,Samsung,Galaxy Note 9,2014-12-21,2021-06-11,No,No,No,Poor,4.6,Poor
283,Laptop,03766064,Apple,ProBook,2017-07-20,2021-05-21,No,Yes,Yes,Good,15.28,Good
284,Feature Phone,24390989,Samsung,125,2014-12-04,2021-03-02,No,Yes,No,Poor,3.94,Poor
285,Laptop,70538663,Apple,MacBook,2015-08-23,2021-08-02,No,No,No,Average,9.67,Average
286,Feature Phone,37354442,Samsung,125,2020-01-28,2021-06-08,Yes,Yes,Yes,Good,13.54,Good
287,Smart Phone,98386864,Blackberry,Curve,2018-01-16,2021-03-11,No,Yes,No,Poor,3.68,Poor
288,Feature Phone,89790816,Samsung,225,2019-01-03,2021-05-16,Yes,Yes,Yes,Average,9.38,Average
289,Smart Phone,50871292,Apple,Iphone 11,2020-10-15,2021-04-03,Yes,Yes,Yes,Good,15.79,Good
290,Feature Phone,56869798,Nokia,125,2015-02-07,2021-05-19,No,No,No,Good,16.2,Good
291,Laptop,10187036,Lenovo,Ideapad,2014-10-26,2021-07-24,No,Yes,Yes,Good,12.87,Good
292,Laptop,09328358,Lenovo,Ideapad,2017-07-08,2021-02-25,No,No,No,Poor,1.98,Poor
293,Feature Phone,33551722,Samsung,5310,2016-04-28,2021-03-15,No,No,Yes,Average,6.74,Average
294,Feature Phone,85793385,Nokia,225,2017-08-15,2021-03-12,No,Yes,Yes,Average,6.35,Average
295,Laptop,64226286,Dell,Inspiron,2017-06-02,2021-07-19,No,Yes,No,Poor,4.31,Poor
296,Laptop,20803742,Dell,Inspiron,2017-02-25,2021-07-23,No,Yes,No,Poor,4.6,Poor
297,Laptop,48467841,HP,Pavilion,2017-06-05,2021-07-02,No,No,No,Poor,4.98,Poor
298,Feature Phone,15820273,Nokia,215,2017-03-11,2021-06-26,No,Yes,No,Poor,4.56,Poor
299,Smart Phone,04019855,Apple,Iphone 11,2020-07-14,2021-04-02,No,Yes,No,Poor,1.2,Poor
300,Laptop,81504701,HP,EliteBook,2014-05-09,2021-01-04,No,Yes,No,Average,6.66,Average
301,Smart Phone,82377137,Samsung,Galaxy Note 9,2015-02-17,2021-01-30,No,No,No,Good,15.24,Good
302,Feature Phone,47858541,Nokia,215,2014-09-25,2021-07-13,No,No,No,Average,8.93,Average
303,Laptop,38414145,HP,Probook,2015-03-08,2021-03-25,No,Yes,No,Good,14.78,Good
304,Smart Phone,64496986,Blackberry,Curve,2016-03-27,2021-03-10,No,No,No,Average,7.47,Average
305,Feature Phone,15947857,Samsung,6300,2018-10-11,2021-05-13,Yes,Yes,Yes,Average,7.41,Average
306,Laptop,03485446,Dell,Inspiron,2020-08-26,2021-03-26,No,Yes,No,Good,15.97,Good
307,Smart Phone,03968772,Samsung,Galaxy S9,2017-02-13,2021-01-21,Yes,No,Yes,Poor,3.93,Poor
308,Feature Phone,45404726,Nokia,6300,2014-04-19,2021-07-29,No,No,No,Poor,4.82,Poor
309,Smart Phone,92851627,Blackberry,Aurora,2017-02-16,2021-04-24,No,No,Yes,Average,6.3,Average
310,Laptop,46131416,Apple,ProBook,2016-10-26,2021-04-11,No,No,No,Good,13.11,Good
311,Feature Phone,35838913,Nokia,6300,2015-12-08,2021-04-10,No,No,No,Average,9.26,Average
312,Feature Phone,01266412,Nokia,5310,2020-03-25,2021-07-15,Yes,Yes,Yes,Poor,3.97,Poor
313,Feature Phone,40203164,Nokia,8000,2015-07-31,2021-04-15,No,Yes,Yes,Good,19.36,Good
314,Smart Phone,84759580,Samsung,Galaxy J7 duo,2015-07-14,2021-04-17,No,Yes,No,Average,8.83,Average
315,Feature Phone,59965794,Nokia,5310,2014-12-14,2021-06-12,No,Yes,No,Poor,4.6,Poor
316,Smart Phone,72410615,Oppo,Joy,2020-04-19,2021-04-30,No,No,Yes,Good,15.96,Good
317,Feature Phone,23903371,Samsung,5310,2016-01-03,2021-02-03,No,Yes,No,Good,16.94,Good
318,Laptop,76237799,Apple,ProBook,2018-08-24,2021-01-11,No,Yes,Yes,Good,19.52,Good
319,Smart Phone,91242105,Samsung,Galaxy Note 9,2020-03-09,2021-04-09,No,Yes,No,Average,6.1,Average
320,Smart Phone,02203492,Blackberry,Q10,2016-08-31,2021-04-16,No,No,No,Good,11.31,Good
321,Laptop,41139202,Dell,Vostro,2014-07-20,2021-07-17,No,Yes,No,Average,6.7,Average
322,Smart Phone,50166848,Apple,Iphone 7,2016-10-23,2021-08-06,No,Yes,No,Good,17.42,Good
323,Feature Phone,80031291,Nokia,125,2017-11-23,2021-01-26,No,No,No,Good,19.63,Good
324,Laptop,98938544,HP,Pavilion,2017-03-10,2021-01-20,No,No,No,Poor,3.86,Poor
325,Smart Phone,45740435,Apple,Iphone 6S,2015-08-19,2021-05-01,No,No,No,Poor,2.71,Poor
326,Laptop,39141200,Dell,Inspiron,2018-01-17,2021-04-18,Yes,No,Yes,Average,8.76,Average
327,Smart Phone,49022711,OnePlus,OnePlus 7T,2014-09-25,2021-02-14,No,Yes,No,Poor,1.18,Poor
328,Laptop,47946316,Lenovo,Ideapad,2016-04-25,2021-01-21,No,No,No,Poor,1.55,Poor
329,Laptop,91403131,Lenovo,Ideapad,2018-02-26,2021-05-03,No,Yes,Yes,Good,12.99,Good
330,Feature Phone,87808360,Samsung,125,2014-04-12,2021-07-02,Yes,Yes,Yes,Good,16.29,Good
331,Laptop,26684482,Lenovo,ThinkPad,2020-12-18,2021-05-10,No,No,No,Good,11.68,Good
332,Feature Phone,14770449,Samsung,8000,2017-03-10,2021-02-28,Yes,Yes,Yes,Good,13.2,Good
333,Feature Phone,48823074,Nokia,215,2020-03-01,2021-06-04,Yes,No,Yes,Average,9.99,Average
334,Feature Phone,79981019,Samsung,125,2015-10-28,2021-01-31,No,Yes,No,Good,15.94,Good
335,Feature Phone,14478512,Samsung,5310,2016-02-06,2021-04-15,Yes,Yes,Yes,Good,18.79,Good
336,Smart Phone,38460265,Samsung,Galaxy A8s,2015-11-18,2021-03-11,No,No,No,Average,9.38,Average
337,Smart Phone,47029170,OnePlus,OnePlus 7,2018-08-16,2021-04-17,No,No,No,Average,6.13,Average
338,Laptop,12588411,HP,EliteBook,2018-02-09,2021-04-17,No,Yes,No,Good,16.71,Good
339,Laptop,75730697,Lenovo,ThinkPad,2018-01-22,2021-02-03,Yes,Yes,Yes,Average,7.71,Average
340,Laptop,22904980,Dell,Inspiron,2020-03-17,2021-03-08,No,No,No,Good,14.42,Good
341,Smart Phone,11553946,Apple,Iphone 8,2014-02-01,2021-04-29,No,Yes,No,Poor,2.19,Poor
342,Feature Phone,85361102,Nokia,215,2017-01-03,2021-04-28,Yes,Yes,Yes,Good,13.45,Good
343,Feature Phone,54625761,Nokia,6300,2019-04-08,2021-06-10,No,Yes,No,Good,11.23,Good
344,Laptop,35808701,Lenovo,Ideapad,2018-11-29,2021-07-28,Yes,No,Yes,Good,19.92,Good
345,Laptop,07889196,Dell,Vostro,2014-10-29,2021-07-02,Yes,Yes,Yes,Poor,2.75,Poor
346,Laptop,52404719,Apple,MacBook,2015-12-26,2021-06-08,Yes,No,Yes,Poor,1.21,Poor
347,Feature Phone,33311456,Nokia,5310,2015-09-17,2021-01-15,Yes,No,Yes,Average,6.47,Average
348,Laptop,48689076,Dell,Inspiron,2017-11-10,2021-08-04,No,No,No,Poor,1.79,Poor
349,Smart Phone,45873805,Oppo,R1,2018-10-31,2021-07-05,No,No,Yes,Average,9.36,Average
350,Feature Phone,45397615,Nokia,215,2016-08-24,2021-02-27,No,Yes,No,Poor,1.75,Poor
351,Laptop,92961869,Apple,MacBook,2018-07-31,2021-01-03,Yes,No,Yes,Average,8.3,Average
352,Smart Phone,75066697,Blackberry,Torch,2017-06-03,2021-03-18,No,No,No,Poor,2.89,Poor
353,Laptop,73773412,Lenovo,Ideapad,2016-05-08,2021-06-12,Yes,Yes,Yes,Average,7.13,Average
354,Smart Phone,91958723,Nokia,C20 Plus,2018-06-24,2021-05-14,No,No,No,Good,17.12,Good
355,Laptop,03027868,Lenovo,ThinkPad,2020-11-13,2021-06-04,No,Yes,No,Good,14.33,Good
356,Smart Phone,04279341,Blackberry,Curve,2017-07-03,2021-06-08,Yes,No,Yes,Average,6.46,Average
357,Laptop,24740074,Dell,Vostro,2015-01-13,2021-04-27,No,Yes,No,Poor,2.44,Poor
358,Laptop,14131141,Dell,Vostro,2015-08-11,2021-04-28,No,No,No,Average,6.69,Average
359,Smart Phone,47429550,Apple,Iphone XS,2019-11-29,2021-08-09,No,Yes,Yes,Poor,2.97,Poor
360,Feature Phone,92438958,Nokia,6300,2014-08-24,2021-02-07,No,No,Yes,Good,13.83,Good
361,Smart Phone,38950926,OnePlus,OnePlus nord,2016-04-27,2021-07-02,No,No,Yes,Good,12.45,Good
362,Laptop,48622080,Apple,ProBook,2018-10-24,2021-05-20,No,No,No,Poor,1.72,Poor
363,Feature Phone,87200973,Samsung,125,2017-01-11,2021-01-12,No,Yes,No,Poor,3.44,Poor
364,Smart Phone,41405826,Apple,Iphone 5S,2019-11-22,2021-03-22,No,Yes,Yes,Good,11.86,Good
365,Laptop,23671485,Apple,MacBook,2014-01-09,2021-02-27,No,No,No,Good,11.17,Good
366,Smart Phone,45224188,Oppo,Joy,2017-10-09,2021-07-12,Yes,No,Yes,Average,9.96,Average
367,Smart Phone,07975714,OnePlus,OnePlus 6T,2018-01-29,2021-07-15,Yes,Yes,Yes,Poor,2.65,Poor
368,Smart Phone,18258707,Samsung,Galaxy A8s,2017-07-23,2021-01-11,No,Yes,No,Average,7.4,Average
369,Smart Phone,62102957,OnePlus,OnePlus 6,2017-04-05,2021-01-21,Yes,No,Yes,Average,9.22,Average
370,Laptop,31431767,Dell,Vostro,2019-05-16,2021-03-28,No,No,No,Good,12.68,Good
371,Laptop,00653114,Apple,MacBook,2020-07-28,2021-02-04,No,No,No,Poor,2.74,Poor
372,Laptop,59702313,HP,Pavilion,2018-10-14,2021-05-18,No,No,Yes,Poor,4.2,Poor
373,Feature Phone,55659772,Nokia,5310,2019-03-28,2021-06-21,No,No,No,Average,6.16,Average
374,Smart Phone,92334007,Samsung,Galaxy J7 duo,2014-12-10,2021-07-02,No,Yes,Yes,Average,9.1,Average
375,Feature Phone,90395215,Nokia,225,2014-01-08,2021-08-03,Yes,Yes,Yes,Good,12.72,Good
376,Laptop,69976025,Lenovo,ThinkPad,2017-02-11,2021-03-03,No,Yes,No,Average,9.99,Average
377,Smart Phone,39521521,Blackberry,Q5,2020-04-29,2021-04-16,No,Yes,Yes,Poor,2.39,Poor
378,Laptop,19674643,HP,Probook,2015-08-31,2021-04-27,No,Yes,No,Average,6.71,Average
379,Feature Phone,65597200,Nokia,5310,2020-03-10,2021-07-02,No,Yes,No,Good,12.39,Good
380,Smart Phone,31092197,Samsung,Galaxy J7 duo,2018-04-06,2021-04-24,No,No,No,Average,7.22,Average
381,Laptop,03070482,Dell,Inspiron,2019-11-25,2021-03-26,No,No,No,Good,17.67,Good
382,Laptop,73649892,Dell,Vostro,2020-06-01,2021-01-26,No,Yes,No,Average,6.85,Average
383,Feature Phone,91028761,Samsung,225,2020-10-26,2021-05-25,No,Yes,No,Average,9.93,Average
384,Laptop,80060550,Lenovo,ThinkPad,2018-02-12,2021-01-14,No,No,No,Poor,3.95,Poor
385,Feature Phone,13941451,Samsung,125,2020-10-28,2021-02-04,Yes,Yes,Yes,Good,13.1,Good
386,Feature Phone,54490352,Samsung,215,2020-12-14,2021-07-18,No,Yes,No,Poor,1.14,Poor
387,Laptop,75796037,Dell,Inspiron,2016-07-30,2021-03-03,No,Yes,No,Poor,3.79,Poor
388,Feature Phone,15467003,Samsung,8000,2014-11-28,2021-07-13,No,No,No,Poor,2.5,Poor
389,Smart Phone,24815185,Oppo,Neo,2019-05-06,2021-01-12,No,No,Yes,Average,6.72,Average
390,Smart Phone,00940818,Nokia,X100,2019-07-08,2021-05-15,Yes,Yes,Yes,Average,7.13,Average
391,Laptop,06310219,Dell,Vostro,2016-09-30,2021-04-09,Yes,Yes,Yes,Average,7.94,Average
392,Laptop,06699192,Lenovo,Ideapad,2015-08-29,2021-07-29,No,Yes,No,Good,16.3,Good
393,Laptop,28718758,Lenovo,ThinkPad,2016-12-14,2021-06-10,Yes,No,Yes,Poor,2.49,Poor
394,Smart Phone,21418570,Blackberry,Torch,2020-02-14,2021-03-16,No,Yes,Yes,Average,6.23,Average
395,Laptop,63935387,Apple,ProBook,2015-07-08,2021-04-08,No,No,No,Poor,4.55,Poor
396,Laptop,19842219,Dell,Vostro,2015-02-02,2021-01-30,Yes,No,Yes,Poor,4.95,Poor
397,Smart Phone,46256096,OnePlus,OnePlus 6T,2014-06-19,2021-03-13,Yes,No,Yes,Average,7.28,Average
398,Laptop,39817341,Lenovo,Ideapad,2017-09-11,2021-03-25,Yes,Yes,Yes,Average,7.51,Average
399,Smart Phone,22799074,OnePlus,OnePlus 7pro,2019-10-17,2021-04-01,No,No,No,Good,11.77,Good
400,Laptop,46928993,HP,Probook,2019-08-21,2021-03-03,No,No,No,Good,12.98,Good
401,Laptop,87777192,Dell,Inspiron,2017-10-08,2021-03-24,No,Yes,Yes,Average,8.78,Average
402,Laptop,32085914,Dell,Vostro,2014-05-22,2021-07-03,No,Yes,Yes,Poor,1.2,Poor
403,Laptop,66588184,Dell,Vostro,2015-07-22,2021-04-16,Yes,No,Yes,Poor,1.79,Poor
404,Feature Phone,85605275,Nokia,225,2015-05-24,2021-01-30,No,Yes,Yes,Average,8.47,Average
405,Feature Phone,80967736,Samsung,6300,2019-09-09,2021-04-23,No,No,No,Good,17.4,Good
406,Feature Phone,56318937,Samsung,8000,2020-11-04,2021-02-22,No,No,Yes,Good,14.18,Good
407,Laptop,58779262,Dell,Inspiron,2015-11-03,2021-05-26,No,Yes,Yes,Poor,3.5,Poor
408,Feature Phone,64849560,Samsung,125,2014-07-26,2021-02-03,No,Yes,No,Average,9.14,Average
409,Feature Phone,17436533,Nokia,125,2018-09-02,2021-03-24,No,No,No,Average,8.87,Average
410,Laptop,64337661,Apple,ProBook,2014-09-08,2021-04-03,Yes,Yes,Yes,Average,9.87,Average
411,Smart Phone,66733942,Nokia,C20 Plus,2016-11-27,2021-07-08,No,Yes,Yes,Poor,3.19,Poor
412,Smart Phone,12686117,Nokia,X100,2017-06-11,2021-07-16,No,Yes,No,Average,8.63,Average
413,Smart Phone,43012343,Samsung,Galaxy J7 duo,2014-07-13,2021-01-05,No,No,No,Poor,4.32,Poor
414,Smart Phone,97332589,Oppo,A52,2015-01-27,2021-05-19,No,No,Yes,Good,13.21,Good
415,Feature Phone,58387153,Samsung,5310,2018-07-12,2021-04-24,Yes,No,Yes,Poor,4.15,Poor
416,Feature Phone,01517293,Samsung,125,2019-01-19,2021-04-08,No,No,Yes,Good,15.35,Good
417,Smart Phone,98937592,Blackberry,Curve,2014-11-18,2021-04-19,No,Yes,Yes,Good,16.76,Good
418,Laptop,44408305,Dell,Vostro,2018-04-03,2021-01-11,No,Yes,No,Average,9.37,Average
419,Feature Phone,57431420,Samsung,215,2019-08-25,2021-04-12,Yes,Yes,Yes,Average,7.96,Average
420,Feature Phone,69619106,Samsung,6300,2019-09-05,2021-06-17,No,No,Yes,Good,18.7,Good
421,Feature Phone,22648556,Samsung,225,2018-11-01,2021-01-31,No,Yes,No,Poor,1.1,Poor
422,Feature Phone,43211401,Samsung,5310,2019-01-26,2021-02-22,No,No,No,Good,15.87,Good
423,Smart Phone,65850152,Samsung,Galaxy A8s,2016-02-22,2021-07-05,No,No,No,Average,9.36,Average
424,Laptop,44084271,Lenovo,ThinkPad,2017-03-17,2021-07-25,No,No,No,Poor,4.26,Poor
425,Feature Phone,87483130,Samsung,125,2017-05-19,2021-02-13,Yes,No,Yes,Good,11.55,Good
426,Laptop,18290639,HP,Probook,2020-04-09,2021-05-05,No,Yes,No,Average,9.66,Average
427,Feature Phone,16070066,Samsung,225,2015-12-06,2021-06-07,No,No,Yes,Average,6.2,Average
428,Laptop,78471245,Dell,Vostro,2014-04-28,2021-03-19,No,Yes,No,Poor,4.75,Poor
429,Smart Phone,69106637,Nokia,X10,2017-08-24,2021-04-11,No,Yes,No,Good,11.59,Good
430,Smart Phone,15422408,Oppo,Neo,2020-08-27,2021-06-27,No,Yes,No,Good,19.84,Good
431,Laptop,77485045,Lenovo,ThinkPad,2014-08-18,2021-04-24,No,No,No,Good,13.89,Good
432,Smart Phone,46467553,OnePlus,OnePlus 7pro,2016-05-12,2021-02-18,No,No,No,Good,18.32,Good
433,Feature Phone,48723282,Samsung,215,2014-01-02,2021-01-21,No,No,No,Poor,3.66,Poor
434,Feature Phone,34440803,Nokia,225,2019-10-07,2021-08-09,No,Yes,Yes,Average,8.67,Average
435,Smart Phone,12789610,Nokia,G50,2017-05-25,2021-06-26,Yes,No,Yes,Poor,2.38,Poor
436,Feature Phone,47617018,Nokia,6300,2015-12-11,2021-03-23,Yes,Yes,Yes,Good,19.59,Good
437,Smart Phone,19023342,Oppo,Neo,2018-06-07,2021-04-18,No,No,No,Good,14.29,Good
438,Laptop,03289228,Lenovo,Ideapad,2019-07-17,2021-04-16,No,Yes,No,Average,7.8,Average
439,Smart Phone,89360828,OnePlus,OnePlus nord,2015-06-26,2021-02-21,Yes,No,Yes,Poor,1.35,Poor
440,Feature Phone,84060204,Nokia,215,2014-07-18,2021-02-25,No,No,Yes,Average,8.96,Average
441,Feature Phone,16942509,Nokia,8000,2019-01-19,2021-03-01,Yes,Yes,Yes,Good,19.72,Good
442,Laptop,49758757,Apple,MacBook,2014-01-18,2021-03-25,No,Yes,No,Good,14.8,Good
443,Feature Phone,53065933,Samsung,225,2015-08-27,2021-04-22,No,No,Yes,Poor,3.88,Poor
444,Feature Phone,48630054,Samsung,6300,2019-02-02,2021-01-15,No,No,No,Average,9.41,Average
445,Feature Phone,65932780,Nokia,6300,2017-12-02,2021-04-01,No,No,Yes,Average,9.15,Average
446,Smart Phone,23206649,OnePlus,OnePlus 6,2015-08-26,2021-02-27,Yes,Yes,Yes,Good,17.15,Good
447,Smart Phone,43434688,Samsung,Galaxy Note 9,2017-04-18,2021-07-14,No,No,No,Poor,1.4,Poor
448,Smart Phone,97234449,Blackberry,Leap,2016-07-20,2021-01-10,No,No,No,Good,14.49,Good
449,Smart Phone,73784289,Nokia,X100,2014-06-07,2021-03-23,No,Yes,Yes,Average,6.49,Average
450,Smart Phone,20398804,Oppo,Neo,2019-11-30,2021-02-23,No,Yes,No,Poor,2.48,Poor
451,Feature Phone,28277750,Nokia,225,2020-04-01,2021-08-07,Yes,Yes,Yes,Average,9.99,Average
452,Smart Phone,38676451,Nokia,G300,2016-02-29,2021-07-08,No,Yes,Yes,Average,8.58,Average
453,Laptop,12368877,Lenovo,Ideapad,2020-11-22,2021-06-21,No,No,No,Good,19.28,Good
454,Smart Phone,71161051,Nokia,X100,2015-08-24,2021-07-05,Yes,Yes,Yes,Good,11.79,Good
455,Laptop,84543462,Lenovo,ThinkPad,2016-12-01,2021-07-08,No,Yes,No,Poor,4.72,Poor
456,Laptop,84248008,Lenovo,ThinkPad,2019-07-26,2021-02-23,No,Yes,No,Average,6.16,Average
457,Feature Phone,45350528,Nokia,5310,2014-03-03,2021-01-02,No,No,No,Average,7.75,Average
458,Smart Phone,96675441,Samsung,Galaxy J7 duo,2017-03-01,2021-02-14,No,No,No,Average,8.35,Average
459,Laptop,37898885,Lenovo,Ideapad,2017-12-05,2021-01-03,No,Yes,No,Poor,2.5,Poor
460,Feature Phone,04162155,Nokia,6300,2019-07-12,2021-05-03,No,Yes,No,Good,13.6,Good
461,Laptop,00407687,Lenovo,ThinkPad,2016-06-09,2021-01-04,No,No,No,Good,11.91,Good
462,Laptop,01902693,Apple,ProBook,2014-12-04,2021-02-22,Yes,Yes,Yes,Good,17.13,Good
463,Laptop,34260371,Dell,Vostro,2014-08-21,2021-06-19,Yes,No,Yes,Poor,2.9,Poor
464,Feature Phone,41243794,Samsung,8000,2014-08-31,2021-05-16,Yes,Yes,Yes,Good,11.85,Good
465,Feature Phone,39434111,Nokia,125,2019-03-26,2021-01-18,No,Yes,No,Poor,3.7,Poor
466,Smart Phone,90909351,Nokia,X10,2016-02-13,2021-02-21,No,No,No,Average,8.62,Average
467,Laptop,53470355,HP,EliteBook,2018-03-24,2021-02-28,No,No,No,Average,7.93,Average
468,Laptop,52751684,Dell,Inspiron,2019-06-10,2021-01-02,Yes,Yes,Yes,Poor,1.7,Poor
469,Smart Phone,79439602,Oppo,Neo,2018-05-03,2021-03-29,No,Yes,No,Poor,1.12,Poor
470,Feature Phone,91485403,Nokia,225,2018-02-16,2021-03-15,Yes,Yes,Yes,Good,17.5,Good
471,Feature Phone,45624056,Samsung,6300,2015-11-24,2021-07-26,No,Yes,No,Poor,2.79,Poor
472,Smart Phone,60695895,Samsung,Galaxy S9,2016-03-13,2021-01-14,No,Yes,Yes,Good,15.91,Good
473,Smart Phone,93800778,Apple,Iphone 11,2019-03-27,2021-02-15,No,Yes,No,Poor,1.9,Poor
474,Laptop,33405681,Apple,MacBook,2018-04-13,2021-02-01,No,No,No,Poor,3.15,Poor
475,Feature Phone,46332752,Nokia,5310,2017-09-13,2021-06-10,No,Yes,Yes,Poor,2.39,Poor
476,Smart Phone,38815126,OnePlus,OnePlus 6,2016-09-02,2021-02-14,No,No,No,Good,17.62,Good
477,Smart Phone,49878356,Samsung,Galaxy A6,2017-03-21,2021-01-01,No,Yes,No,Poor,4.66,Poor
478,Feature Phone,32768053,Nokia,225,2018-11-25,2021-01-18,No,No,No,Average,8.35,Average
479,Smart Phone,29337866,Samsung,Galaxy S9,2016-07-16,2021-06-27,No,Yes,Yes,Poor,3.3,Poor
480,Feature Phone,92629615,Samsung,225,2016-07-26,2021-04-12,No,Yes,No,Good,13.4,Good
481,Feature Phone,00267335,Nokia,8000,2014-01-25,2021-07-26,No,No,No,Good,19.8,Good
482,Laptop,03154472,Apple,MacBook,2020-05-22,2021-02-07,No,Yes,No,Good,15.39,Good
483,Smart Phone,14463983,Oppo,Joy,2018-10-10,2021-05-13,No,No,No,Average,7.31,Average
484,Feature Phone,47943636,Nokia,5310,2017-10-21,2021-04-27,No,Yes,Yes,Poor,1.25,Poor
485,Feature Phone,75756932,Nokia,125,2020-06-10,2021-02-27,No,No,Yes,Average,9.22,Average
486,Smart Phone,86093019,Apple,Iphone 11,2017-12-29,2021-01-19,Yes,Yes,Yes,Good,13.61,Good
487,Feature Phone,25788471,Samsung,6300,2016-01-09,2021-06-05,No,No,No,Good,18.53,Good
488,Laptop,47190061,Dell,Vostro,2015-12-22,2021-03-22,Yes,Yes,Yes,Average,6.83,Average
489,Laptop,89246351,Apple,ProBook,2018-12-08,2021-03-02,No,No,No,Good,19.35,Good
490,Smart Phone,12795062,Blackberry,Keyone,2015-05-21,2021-07-27,Yes,Yes,Yes,Average,9.19,Average
491,Feature Phone,38470752,Nokia,6300,2016-10-24,2021-08-08,Yes,No,Yes,Good,14.71,Good
492,Feature Phone,37971618,Samsung,125,2019-08-22,2021-03-24,No,Yes,Yes,Average,8.13,Average
493,Smart Phone,28172987,OnePlus,OnePlus 7pro,2018-07-27,2021-07-17,No,No,Yes,Poor,4.51,Poor
494,Feature Phone,91507334,Nokia,8000,2020-05-22,2021-08-02,No,Yes,No,Poor,3.19,Poor
495,Smart Phone,49555226,Oppo,R1,2020-01-20,2021-04-19,No,No,No,Poor,2.91,Poor
496,Feature Phone,55692977,Nokia,225,2014-08-06,2021-02-15,No,Yes,No,Poor,1.32,Poor
497,Feature Phone,21809354,Nokia,225,2018-02-15,2021-06-19,Yes,No,Yes,Poor,3.19,Poor
498,Laptop,63453126,Apple,ProBook,2019-10-16,2021-04-01,No,No,No,Poor,3.3,Poor
499,Laptop,93364195,HP,Pavilion,2020-11-04,2021-06-14,No,No,No,Good,14.7,Good
500,Laptop,42918486,Dell,Inspiron,2017-09-12,2021-01-02,No,Yes,No,Good,14.25,Good
501,Smart Phone,69574641,Blackberry,Passport,2014-07-23,2021-06-16,No,Yes,No,Poor,4.28,Poor
