,Device_type,Device_ID,Device_brand,Device_model,Manufacture_Date,Allocation_Date,device_in_use,water_damage,device_responsive,battery_health,Usage(hrs),Latency(ms)
246,Smart Phone,70202335,HP,MacBook,20-05-2014,23-03-2021,No,No,Yes,Poor,37.96,Good
247,Smart Phone,41019764,Lenovo,ThinkPad,25-06-2017,19-04-2021,Yes,Yes,No,Poor,23.39,Average
248,Laptop,47430235,Dell,EliteBook,11-06-2020,25-02-2021,No,No,Yes,Good,3.6,Poor
249,Laptop,91408815,Lenovo,Inspiron,27-01-2020,10-01-2021,No,No,Yes,Average,31.56,Poor
250,Laptop,47433373,Lenovo,MacBook,06-03-2017,30-01-2021,Yes,Yes,Yes,Average,17.92,Good
251,Laptop,4930600,Dell,Inspiron,26-10-2017,01-02-2021,No,Yes,Yes,Good,36.2,Average
252,Laptop,41598993,Dell,Inspiron,24-07-2019,04-04-2021,No,No,Yes,Poor,31.12,Good
253,Laptop,3050378,Dell,MacBook,19-10-2018,15-03-2021,Yes,Yes,Yes,Poor,19.87,Good
254,Smart Phone,15233134,Dell,Vostro,23-04-2019,17-01-2021,No,Yes,Yes,Average,6.88,Good
255,Smart Phone,64759449,Dell,ThinkPad,13-10-2019,28-05-2021,Yes,No,No,Good,29.94,Average
256,Laptop,18874570,Apple,Vostro,19-05-2019,23-04-2021,Yes,Yes,No,Poor,30.57,Poor
257,Feature Phone,76798573,Dell,ProBook,20-03-2016,11-06-2021,No,No,No,Average,33.3,Good
258,Feature Phone,96463024,Lenovo,ThinkPad,20-10-2018,25-03-2021,No,Yes,No,Average,39.18,Good
259,Laptop,28646396,Apple,Vostro,27-02-2020,14-03-2021,No,Yes,No,Average,34.42,Average
260,Laptop,3277089,Apple,Inspiron,19-09-2019,29-04-2021,No,Yes,No,Average,16.88,Average
261,Feature Phone,86289641,Lenovo,ProBook,12-03-2020,23-07-2021,Yes,No,Yes,Average,14.52,Poor
262,Laptop,74429516,HP,Inspiron,16-12-2014,03-04-2021,Yes,Yes,Yes,Poor,37.41,Good
263,Feature Phone,74263905,HP,EliteBook,18-08-2020,10-04-2021,Yes,Yes,No,Average,26.71,Average
264,Smart Phone,770705,Apple,Inspiron,06-04-2019,07-07-2021,Yes,No,Yes,Good,34.17,Poor
265,Laptop,33984650,Dell,ThinkPad,18-05-2016,06-04-2021,No,No,Yes,Poor,25.91,Average
266,Feature Phone,37580346,Lenovo,Inspiron,29-05-2020,28-02-2021,Yes,Yes,Yes,Poor,37.89,Average
267,Feature Phone,58577424,Apple,Inspiron,15-09-2019,19-02-2021,Yes,Yes,Yes,Good,6.87,Poor
268,Laptop,68825256,Lenovo,Vostro,28-04-2014,20-06-2021,No,No,Yes,Average,31.29,Average
269,Smart Phone,51265359,HP,Vostro,05-03-2017,03-02-2021,Yes,No,Yes,Poor,37.29,Good
270,Smart Phone,65180334,Lenovo,Vostro,18-11-2015,30-03-2021,No,No,No,Poor,4.3,Poor
271,Smart Phone,54178212,Lenovo,MacBook,13-03-2018,01-03-2021,Yes,No,Yes,Good,16.85,Good
272,Feature Phone,88566641,Dell,Inspiron,14-06-2016,27-04-2021,Yes,No,Yes,Good,20.68,Poor
273,Smart Phone,4090816,HP,ProBook,23-09-2020,17-03-2021,No,Yes,No,Good,16.58,Poor
274,Feature Phone,28267690,HP,EliteBook,14-01-2018,19-04-2021,Yes,Yes,Yes,Good,39.43,Poor
275,Smart Phone,24142564,Dell,ProBook,08-04-2015,30-06-2021,No,No,No,Average,17.39,Good
276,Smart Phone,39073723,Apple,Vostro,25-09-2016,29-06-2021,No,No,Yes,Average,35.38,Good
277,Laptop,93347389,Lenovo,Vostro,18-01-2017,12-03-2021,Yes,No,Yes,Average,29.27,Poor
278,Smart Phone,55156547,HP,Inspiron,30-10-2017,18-06-2021,Yes,No,No,Good,34.38,Good
279,Smart Phone,25117691,Apple,Inspiron,05-05-2016,05-06-2021,No,No,Yes,Average,6.61,Poor
280,Feature Phone,56766356,Dell,ThinkPad,10-04-2016,17-02-2021,Yes,Yes,No,Poor,8.85,Average
281,Feature Phone,59115403,Apple,Vostro,01-05-2016,21-05-2021,Yes,Yes,Yes,Good,4.12,Good
282,Laptop,14128127,Apple,ThinkPad,06-07-2014,25-01-2021,No,Yes,Yes,Good,33.91,Poor
283,Laptop,38683510,Dell,Inspiron,05-04-2018,28-06-2021,No,Yes,Yes,Average,28.54,Good
284,Laptop,52911422,Dell,Vostro,03-11-2014,12-01-2021,No,Yes,No,Poor,26.16,Poor
285,Smart Phone,38426575,HP,EliteBook,04-01-2014,03-08-2021,Yes,No,No,Poor,20.1,Good
286,Smart Phone,62899840,Lenovo,Inspiron,01-03-2015,04-04-2021,Yes,No,Yes,Average,27.84,Poor
287,Smart Phone,9060128,HP,ProBook,01-02-2020,17-04-2021,No,No,Yes,Poor,10.6,Poor
288,Smart Phone,66075103,HP,MacBook,21-11-2019,09-04-2021,Yes,Yes,No,Average,24.32,Average
289,Smart Phone,80692942,Dell,ProBook,19-04-2017,11-03-2021,Yes,Yes,No,Average,35.53,Good
290,Smart Phone,78233683,Dell,ProBook,18-03-2017,06-07-2021,Yes,No,No,Average,3.48,Poor
291,Laptop,92737990,Lenovo,ProBook,09-05-2018,01-08-2021,Yes,No,Yes,Good,11.88,Good
292,Smart Phone,58163924,Apple,ProBook,29-01-2017,29-03-2021,No,Yes,No,Average,32.38,Average
293,Feature Phone,21128684,Dell,ProBook,11-10-2018,13-02-2021,Yes,No,Yes,Good,5.43,Good
294,Smart Phone,5035212,HP,Vostro,13-04-2018,10-05-2021,Yes,Yes,No,Poor,27.19,Average
295,Feature Phone,25833669,Lenovo,ProBook,15-12-2018,21-05-2021,Yes,Yes,Yes,Good,17.81,Poor
296,Smart Phone,15505200,Lenovo,ProBook,16-12-2017,29-05-2021,No,Yes,Yes,Average,33.6,Poor
297,Feature Phone,68623449,Apple,EliteBook,01-10-2014,01-04-2021,Yes,Yes,No,Average,24.32,Good
298,Smart Phone,88982014,Lenovo,Inspiron,02-08-2014,18-03-2021,Yes,Yes,No,Poor,35.7,Good
299,Smart Phone,88368078,Apple,EliteBook,13-09-2016,26-07-2021,Yes,Yes,No,Good,23.13,Good
300,Feature Phone,57133829,Dell,Inspiron,11-02-2018,04-02-2021,No,Yes,Yes,Average,9.1,Poor
301,Laptop,72135792,HP,ThinkPad,07-09-2016,29-04-2021,Yes,No,Yes,Poor,38.16,Average
302,Laptop,61476462,Apple,ProBook,22-09-2017,30-01-2021,Yes,No,Yes,Average,26.99,Poor
303,Smart Phone,17919104,Apple,Vostro,19-05-2018,22-03-2021,No,Yes,Yes,Good,31.2,Good
304,Laptop,26658933,Apple,ProBook,13-05-2017,06-01-2021,Yes,No,No,Average,15.14,Poor
305,Feature Phone,2524412,Lenovo,Inspiron,23-05-2017,01-08-2021,Yes,No,Yes,Good,11.56,Good
306,Laptop,42007135,Lenovo,Inspiron,24-06-2018,18-02-2021,Yes,Yes,Yes,Good,10.44,Average
307,Feature Phone,70724011,Lenovo,ThinkPad,11-07-2016,21-01-2021,Yes,No,Yes,Poor,15.22,Average
308,Laptop,98439546,Apple,MacBook,16-10-2018,11-04-2021,No,Yes,Yes,Poor,6.21,Average
309,Feature Phone,62966733,Dell,Inspiron,25-10-2016,18-07-2021,Yes,Yes,No,Good,16.99,Poor
310,Laptop,30752702,HP,ProBook,09-01-2019,25-07-2021,No,No,No,Good,20.49,Poor
311,Laptop,7556807,Dell,EliteBook,04-03-2019,25-01-2021,Yes,Yes,No,Good,8.3,Poor
312,Smart Phone,54870468,Dell,Vostro,13-09-2014,16-07-2021,No,Yes,No,Good,24.16,Poor
313,Laptop,36627530,Apple,Vostro,07-10-2014,06-08-2021,No,Yes,Yes,Poor,2.58,Average
314,Feature Phone,74882878,Lenovo,MacBook,12-08-2017,15-05-2021,Yes,Yes,No,Good,29.77,Average
315,Feature Phone,93661614,Apple,EliteBook,27-10-2014,18-01-2021,No,No,Yes,Good,12.86,Average
316,Laptop,57475523,Apple,EliteBook,24-04-2018,18-02-2021,Yes,Yes,Yes,Poor,10.81,Good
317,Laptop,73695646,HP,ProBook,25-12-2016,01-02-2021,No,No,No,Average,39.48,Poor
318,Smart Phone,36677863,Lenovo,Vostro,08-04-2020,06-04-2021,Yes,No,No,Average,37.49,Poor
319,Smart Phone,48751346,HP,Inspiron,15-11-2020,24-03-2021,Yes,Yes,No,Poor,39.32,Poor
320,Laptop,29755097,HP,MacBook,13-06-2018,28-01-2021,Yes,No,No,Poor,26.62,Good
321,Smart Phone,97566335,Dell,EliteBook,30-10-2018,13-03-2021,Yes,Yes,No,Average,20.33,Average
322,Feature Phone,92492615,Dell,Vostro,30-08-2019,22-05-2021,No,Yes,Yes,Average,17.64,Good
323,Laptop,65587546,HP,Vostro,25-06-2014,29-03-2021,No,Yes,No,Average,12.49,Good
324,Feature Phone,29408870,Apple,MacBook,20-09-2016,06-04-2021,No,Yes,No,Poor,18.73,Good
325,Laptop,40330013,Apple,EliteBook,04-02-2020,18-07-2021,Yes,No,Yes,Average,29.33,Good
326,Feature Phone,86000987,Apple,ThinkPad,19-09-2015,25-05-2021,No,No,Yes,Good,29.25,Average
327,Laptop,4572473,HP,ThinkPad,09-09-2020,03-03-2021,No,No,No,Poor,27.33,Good
328,Feature Phone,17957274,Lenovo,Inspiron,29-04-2016,20-05-2021,No,No,Yes,Good,3.84,Good
329,Smart Phone,23639287,HP,ThinkPad,17-07-2019,06-03-2021,No,Yes,No,Good,34.96,Poor
330,Feature Phone,2363110,Lenovo,MacBook,23-05-2016,01-02-2021,Yes,No,No,Average,5.1,Good
331,Smart Phone,43324347,Dell,Vostro,06-02-2017,25-05-2021,Yes,No,No,Poor,26.24,Good
332,Feature Phone,13415730,Lenovo,ProBook,28-02-2020,06-06-2021,No,Yes,No,Poor,17.93,Good
333,Laptop,64115412,Apple,ThinkPad,08-06-2019,28-05-2021,Yes,No,No,Average,33.23,Good
334,Laptop,30152779,Apple,MacBook,09-10-2015,08-02-2021,Yes,No,Yes,Average,14.65,Good
335,Smart Phone,8315601,HP,ProBook,10-03-2019,19-01-2021,No,No,No,Poor,4.83,Average
336,Smart Phone,59858591,Lenovo,Vostro,09-06-2015,14-05-2021,Yes,No,Yes,Good,26.89,Poor
337,Feature Phone,82461454,HP,ThinkPad,19-12-2019,09-05-2021,No,Yes,Yes,Good,31.94,Good
338,Feature Phone,39709295,HP,ProBook,13-06-2017,08-06-2021,Yes,No,Yes,Good,15.21,Average
339,Smart Phone,91443397,Apple,ThinkPad,15-03-2016,09-05-2021,No,No,Yes,Poor,4.64,Average
340,Laptop,2926131,HP,EliteBook,06-01-2016,13-06-2021,Yes,Yes,No,Poor,3.38,Average
341,Smart Phone,10117934,HP,Inspiron,09-05-2016,10-04-2021,No,No,No,Poor,36.69,Average
342,Feature Phone,96388686,Apple,MacBook,19-09-2014,25-07-2021,Yes,No,Yes,Poor,39.52,Good
343,Feature Phone,77047380,HP,EliteBook,19-01-2016,12-03-2021,No,Yes,No,Poor,18.61,Average
344,Smart Phone,21238604,Apple,MacBook,03-09-2019,28-04-2021,No,Yes,No,Average,25.11,Average
345,Feature Phone,4623991,Lenovo,EliteBook,23-10-2014,18-06-2021,No,Yes,No,Poor,12.88,Good
346,Feature Phone,10845349,HP,Vostro,29-01-2020,30-04-2021,Yes,No,No,Poor,3.65,Poor
347,Feature Phone,33706306,Apple,EliteBook,28-11-2015,21-02-2021,No,Yes,Yes,Good,6.27,Average
348,Smart Phone,77044624,HP,Inspiron,21-11-2019,12-04-2021,No,Yes,Yes,Good,24.31,Average
349,Laptop,52373114,HP,Vostro,26-01-2019,25-03-2021,No,Yes,Yes,Poor,17.83,Good
350,Feature Phone,40794297,Dell,MacBook,17-08-2014,22-05-2021,Yes,Yes,Yes,Poor,11.26,Good
351,Feature Phone,88524917,HP,ThinkPad,01-01-2015,17-02-2021,Yes,Yes,Yes,Poor,31.83,Average
352,Smart Phone,93951685,Apple,Inspiron,22-09-2018,26-01-2021,No,No,No,Poor,9.7,Poor
353,Laptop,44586935,Apple,EliteBook,05-05-2016,24-05-2021,Yes,Yes,No,Poor,31.56,Poor
354,Laptop,56354256,Dell,MacBook,25-08-2018,15-02-2021,Yes,Yes,Yes,Average,27.23,Average
355,Smart Phone,82793951,HP,EliteBook,08-02-2016,12-02-2021,Yes,No,Yes,Good,15.89,Average
356,Smart Phone,309752,Apple,MacBook,15-11-2018,12-04-2021,No,Yes,No,Average,26.54,Poor
357,Laptop,5537709,Apple,Inspiron,26-10-2015,23-01-2021,Yes,Yes,No,Good,31.88,Good
358,Feature Phone,94315738,Dell,ProBook,01-05-2018,03-03-2021,No,No,Yes,Average,13.4,Poor
359,Laptop,11834342,Lenovo,ThinkPad,26-09-2019,17-03-2021,No,No,No,Poor,34.65,Good
360,Smart Phone,60140067,HP,Vostro,08-03-2016,01-01-2021,No,Yes,Yes,Average,39.21,Good
361,Feature Phone,35908524,Apple,Vostro,23-05-2014,25-04-2021,Yes,Yes,No,Poor,26.3,Good
362,Laptop,29649273,HP,MacBook,28-07-2020,02-08-2021,No,Yes,Yes,Poor,36.88,Average
363,Laptop,58557761,HP,ThinkPad,01-06-2016,20-06-2021,Yes,Yes,Yes,Average,19.91,Good
364,Feature Phone,84327932,HP,Inspiron,12-09-2019,09-04-2021,No,No,Yes,Poor,23.54,Good
365,Feature Phone,89231739,HP,ThinkPad,14-05-2017,06-02-2021,Yes,No,Yes,Poor,7.77,Average
366,Smart Phone,47630109,Apple,Inspiron,16-05-2014,25-03-2021,Yes,No,No,Good,22.83,Average
367,Smart Phone,48877169,Dell,ProBook,28-02-2017,05-03-2021,Yes,No,No,Poor,32.7,Average
368,Smart Phone,72496961,Lenovo,MacBook,23-04-2015,21-05-2021,No,No,Yes,Good,10.95,Poor
369,Feature Phone,43628971,Apple,EliteBook,03-12-2018,30-04-2021,No,Yes,Yes,Average,3.9,Poor
370,Smart Phone,36731374,Lenovo,Inspiron,17-08-2015,08-02-2021,No,No,No,Average,22.62,Poor
371,Smart Phone,70557190,Dell,ProBook,03-05-2015,21-06-2021,Yes,No,No,Poor,24.81,Average
372,Smart Phone,31237017,HP,ProBook,22-01-2015,11-01-2021,Yes,Yes,No,Poor,20.94,Good
373,Laptop,75152376,HP,Vostro,01-12-2018,09-04-2021,No,No,No,Poor,26.75,Average
374,Smart Phone,72175408,Dell,ThinkPad,15-12-2017,06-06-2021,No,Yes,Yes,Poor,19.17,Good
375,Laptop,12324316,Lenovo,ThinkPad,09-12-2015,22-06-2021,Yes,Yes,No,Good,1.18,Average
376,Smart Phone,36565726,Dell,EliteBook,30-11-2016,17-03-2021,Yes,Yes,No,Average,3.74,Average
377,Feature Phone,1702422,Apple,EliteBook,01-05-2016,17-05-2021,No,Yes,Yes,Average,22.71,Average
378,Smart Phone,55245630,HP,MacBook,17-12-2019,25-03-2021,Yes,Yes,No,Average,36.57,Good
379,Laptop,75385484,Apple,Inspiron,10-04-2016,10-05-2021,Yes,No,Yes,Good,20.15,Average
380,Smart Phone,91642806,HP,ProBook,22-09-2018,10-02-2021,Yes,No,Yes,Poor,31.64,Poor
381,Smart Phone,53159311,Dell,Vostro,17-02-2015,09-07-2021,Yes,Yes,Yes,Poor,31.75,Average
382,Laptop,1390308,Apple,ProBook,29-11-2018,02-02-2021,No,No,No,Poor,22.48,Average
383,Feature Phone,97352242,Lenovo,MacBook,13-01-2017,06-03-2021,No,Yes,No,Average,9.88,Poor
384,Feature Phone,14482397,Apple,MacBook,18-11-2017,07-04-2021,Yes,Yes,Yes,Good,3.56,Good
385,Smart Phone,23783331,Lenovo,ProBook,01-05-2020,14-02-2021,Yes,No,Yes,Poor,35.94,Poor
386,Feature Phone,88327488,Dell,EliteBook,04-02-2018,04-06-2021,No,No,No,Good,30.1,Poor
387,Laptop,54206304,Lenovo,Vostro,02-10-2015,21-07-2021,Yes,No,No,Poor,31.52,Poor
388,Laptop,87446050,Dell,ProBook,16-03-2018,01-06-2021,Yes,No,No,Average,9,Average
389,Laptop,45347399,Apple,ProBook,05-04-2020,24-03-2021,Yes,Yes,No,Poor,20.79,Average
390,Smart Phone,26058900,Lenovo,EliteBook,01-03-2019,12-04-2021,No,Yes,Yes,Good,24.18,Good
391,Feature Phone,98439874,Dell,Inspiron,29-07-2017,24-02-2021,No,Yes,Yes,Average,24.67,Good
392,Smart Phone,5383467,Apple,Inspiron,08-08-2016,01-04-2021,Yes,No,Yes,Good,14.69,Poor
393,Feature Phone,56266092,Lenovo,ProBook,05-06-2017,23-02-2021,Yes,No,No,Average,17.36,Good
394,Smart Phone,11554912,Dell,Inspiron,24-09-2017,21-03-2021,No,Yes,Yes,Poor,38.6,Good
395,Feature Phone,51333393,Lenovo,ThinkPad,05-12-2016,17-07-2021,Yes,Yes,No,Good,29.96,Good
396,Smart Phone,58768679,Dell,ThinkPad,18-05-2016,18-01-2021,No,No,No,Good,25.7,Poor
397,Laptop,94123777,Dell,ProBook,23-12-2016,16-05-2021,Yes,No,No,Poor,28.54,Average
398,Feature Phone,89812181,HP,Inspiron,17-06-2020,17-05-2021,No,No,Yes,Good,28.26,Good
399,Feature Phone,59649595,Lenovo,ProBook,30-12-2019,02-04-2021,No,No,Yes,Good,29.98,Average
400,Feature Phone,50100330,Lenovo,Inspiron,15-01-2018,10-03-2021,No,Yes,No,Good,7.28,Poor
401,Laptop,48596206,HP,ThinkPad,24-09-2014,02-01-2021,No,No,No,Poor,8.99,Good
402,Feature Phone,72317730,Dell,MacBook,01-06-2019,08-01-2021,No,Yes,No,Good,21.17,Good
403,Feature Phone,97065968,HP,Vostro,18-10-2020,19-01-2021,Yes,No,No,Good,16.68,Poor
404,Feature Phone,41948606,Apple,Vostro,06-11-2020,06-04-2021,Yes,Yes,No,Average,36.61,Average
405,Laptop,51821746,HP,ProBook,15-09-2014,25-07-2021,Yes,No,Yes,Average,15.57,Good
406,Feature Phone,20021917,Lenovo,ProBook,19-03-2018,29-04-2021,No,Yes,No,Poor,12.31,Average
407,Smart Phone,47281295,Apple,ProBook,09-12-2015,21-03-2021,Yes,No,No,Average,3.68,Good
408,Feature Phone,94784060,Apple,MacBook,28-03-2020,29-05-2021,Yes,Yes,No,Average,1.87,Average
409,Laptop,24037761,Dell,Vostro,19-08-2015,29-04-2021,Yes,Yes,Yes,Good,9.4,Average
410,Feature Phone,94418514,Lenovo,Vostro,23-08-2015,04-04-2021,Yes,No,Yes,Good,20.2,Good
411,Laptop,52071324,Lenovo,EliteBook,04-02-2015,16-02-2021,Yes,No,No,Good,31.1,Good
412,Laptop,35294009,Apple,Inspiron,01-06-2020,06-02-2021,No,No,Yes,Average,18.26,Poor
413,Smart Phone,88995571,Apple,Vostro,12-04-2015,31-01-2021,No,Yes,Yes,Average,30.17,Poor
414,Feature Phone,67319596,Apple,MacBook,23-12-2016,23-07-2021,Yes,No,No,Good,22.32,Good
415,Smart Phone,78050273,Lenovo,Vostro,07-12-2017,07-04-2021,Yes,Yes,Yes,Poor,37.37,Poor
416,Feature Phone,30591363,Apple,ProBook,27-06-2014,12-06-2021,Yes,No,No,Average,36.83,Average
417,Laptop,55301053,Apple,ProBook,31-05-2015,07-03-2021,No,No,No,Good,23.73,Average
418,Smart Phone,44452650,Apple,ProBook,19-01-2014,13-07-2021,No,Yes,Yes,Good,2.47,Poor
419,Laptop,83001819,Dell,Vostro,04-11-2017,29-06-2021,No,Yes,No,Good,20.12,Poor
420,Feature Phone,56570519,Lenovo,Inspiron,19-07-2020,23-05-2021,Yes,Yes,No,Average,23.12,Average
421,Feature Phone,58481264,Apple,EliteBook,06-03-2014,23-07-2021,No,No,Yes,Average,29.65,Average
422,Smart Phone,55767989,HP,ThinkPad,22-06-2015,26-03-2021,No,Yes,No,Good,7.9,Good
423,Laptop,30280519,Dell,EliteBook,25-06-2018,22-07-2021,Yes,No,No,Good,34.45,Average
424,Laptop,10343968,HP,Vostro,11-04-2014,04-08-2021,No,Yes,No,Good,18.22,Poor
425,Feature Phone,83197772,HP,MacBook,08-02-2018,05-08-2021,Yes,No,Yes,Average,28.26,Poor
426,Feature Phone,23474147,Lenovo,ThinkPad,22-06-2016,17-01-2021,Yes,No,Yes,Poor,2.61,Poor
427,Laptop,10701683,Dell,ProBook,28-01-2017,14-03-2021,No,Yes,Yes,Good,11.28,Good
428,Feature Phone,26493794,Lenovo,Inspiron,25-12-2017,18-05-2021,No,Yes,No,Poor,5.38,Poor
429,Laptop,6747220,Apple,ProBook,19-03-2018,29-04-2021,No,No,Yes,Average,27.3,Poor
430,Smart Phone,88262994,HP,EliteBook,16-12-2020,26-05-2021,No,No,No,Poor,31.7,Average
431,Laptop,26214634,Apple,ThinkPad,31-12-2016,24-06-2021,No,Yes,Yes,Poor,6.29,Good
432,Laptop,83481635,Lenovo,Vostro,08-02-2014,08-01-2021,Yes,Yes,No,Average,13.54,Good
433,Feature Phone,82481759,HP,MacBook,03-09-2016,13-05-2021,No,No,Yes,Poor,11.22,Poor
434,Feature Phone,96099445,Apple,Vostro,22-09-2018,20-07-2021,No,Yes,Yes,Poor,2.16,Average
435,Feature Phone,18295290,HP,MacBook,02-11-2017,09-03-2021,Yes,Yes,No,Good,25.95,Good
436,Laptop,97216377,Dell,Vostro,07-10-2014,21-02-2021,Yes,Yes,No,Poor,35.62,Poor
437,Feature Phone,72527610,HP,ThinkPad,15-06-2016,22-04-2021,No,No,Yes,Poor,35.85,Poor
438,Smart Phone,66465737,HP,Inspiron,03-05-2019,16-04-2021,No,Yes,No,Good,27.5,Average
439,Feature Phone,46518637,HP,ThinkPad,12-12-2020,10-04-2021,Yes,Yes,Yes,Poor,34.61,Good
440,Smart Phone,24858120,HP,Vostro,03-03-2017,03-08-2021,Yes,Yes,Yes,Average,34.99,Average
441,Laptop,34674758,HP,ProBook,11-12-2018,11-04-2021,Yes,Yes,Yes,Average,6.74,Poor
442,Smart Phone,79811934,Lenovo,Vostro,24-07-2016,15-04-2021,Yes,Yes,No,Good,38.49,Poor
443,Laptop,62539142,HP,ThinkPad,12-07-2019,26-02-2021,No,No,Yes,Good,23.56,Poor
444,Smart Phone,95265964,Lenovo,EliteBook,13-02-2014,16-07-2021,No,Yes,Yes,Poor,38.68,Poor
445,Smart Phone,42363156,Lenovo,ThinkPad,21-10-2016,06-06-2021,Yes,No,No,Poor,36.75,Average
446,Feature Phone,43475902,Dell,MacBook,12-06-2015,18-03-2021,No,No,Yes,Poor,25.71,Poor
447,Feature Phone,69018657,Dell,Vostro,03-12-2017,03-01-2021,Yes,Yes,Yes,Poor,19.18,Average
448,Smart Phone,57237220,Lenovo,Vostro,06-05-2017,14-04-2021,No,No,No,Average,25.3,Average
449,Smart Phone,70858686,HP,Vostro,28-09-2015,29-01-2021,Yes,Yes,Yes,Average,5.19,Good
450,Smart Phone,70228403,HP,ProBook,11-03-2017,05-05-2021,No,Yes,Yes,Average,15.32,Good
451,Laptop,72972243,Lenovo,Inspiron,10-01-2019,06-05-2021,No,Yes,No,Average,28.49,Poor
452,Laptop,25698978,Dell,ThinkPad,26-02-2020,01-01-2021,Yes,No,No,Poor,1.18,Good
453,Feature Phone,59249900,Lenovo,ProBook,13-10-2015,03-04-2021,No,No,Yes,Average,22.48,Average
454,Laptop,94130164,Apple,ThinkPad,17-06-2014,15-06-2021,Yes,No,No,Average,1.34,Poor
455,Laptop,50708994,Apple,Inspiron,14-07-2014,17-05-2021,No,Yes,No,Poor,15.5,Good
456,Laptop,74645381,HP,Vostro,27-05-2020,26-05-2021,Yes,No,No,Average,19.72,Average
457,Laptop,18841657,Dell,Inspiron,18-10-2018,16-02-2021,No,No,Yes,Average,13.57,Average
458,Feature Phone,77664068,Lenovo,Inspiron,05-08-2020,13-05-2021,No,No,Yes,Poor,6.45,Poor
459,Smart Phone,95609928,HP,MacBook,27-02-2014,07-03-2021,No,Yes,No,Poor,6.29,Poor
460,Feature Phone,91448699,Dell,MacBook,10-09-2018,27-06-2021,Yes,No,Yes,Good,27.16,Poor
461,Laptop,34167236,Dell,ProBook,18-04-2017,25-06-2021,Yes,Yes,Yes,Poor,30.12,Poor
462,Feature Phone,31380942,Lenovo,Vostro,13-11-2016,04-04-2021,Yes,No,No,Poor,26.64,Average
463,Laptop,59178385,Dell,ThinkPad,11-09-2017,27-04-2021,No,Yes,Yes,Average,9.83,Poor
464,Laptop,32706208,Lenovo,Vostro,29-01-2016,01-08-2021,No,Yes,No,Good,33.39,Poor
465,Smart Phone,42292371,Dell,Inspiron,13-05-2014,08-04-2021,No,Yes,Yes,Average,13.54,Poor
466,Laptop,50710805,Apple,ThinkPad,27-12-2019,02-01-2021,Yes,No,No,Good,20.47,Poor
467,Feature Phone,79624589,Apple,Inspiron,02-09-2017,22-03-2021,Yes,No,No,Good,29.19,Poor
468,Smart Phone,36157617,Lenovo,ProBook,30-10-2018,16-01-2021,No,No,Yes,Poor,15.22,Average
469,Laptop,93213493,HP,Vostro,25-10-2018,15-04-2021,No,No,Yes,Average,27.74,Poor
470,Laptop,4482963,HP,ProBook,14-08-2015,06-05-2021,No,Yes,Yes,Good,6.57,Average
471,Smart Phone,52183256,HP,ThinkPad,17-08-2018,29-07-2021,Yes,No,Yes,Average,21.13,Poor
472,Feature Phone,98943326,Lenovo,MacBook,27-05-2019,02-03-2021,Yes,No,Yes,Average,13.1,Poor
473,Smart Phone,71921396,Dell,ProBook,16-11-2020,06-03-2021,Yes,Yes,No,Good,30.91,Good
474,Smart Phone,92429451,HP,EliteBook,22-08-2018,06-02-2021,Yes,Yes,Yes,Good,17.98,Poor
475,Smart Phone,34623572,HP,Inspiron,06-08-2017,14-02-2021,Yes,Yes,No,Good,26.21,Poor
476,Smart Phone,443654,Apple,ThinkPad,27-12-2015,01-07-2021,No,Yes,Yes,Average,37.49,Good
477,Smart Phone,87029444,HP,ProBook,05-11-2019,04-05-2021,No,No,Yes,Average,17.6,Good
478,Laptop,97029663,Apple,ThinkPad,18-04-2017,06-02-2021,Yes,No,Yes,Good,39.94,Average
479,Laptop,60632586,Dell,Vostro,06-04-2019,28-06-2021,No,Yes,No,Poor,39.4,Poor
480,Feature Phone,12525676,Apple,ThinkPad,27-05-2016,28-02-2021,No,No,Yes,Good,31.67,Good
481,Laptop,41493311,Apple,Vostro,31-10-2017,05-02-2021,No,Yes,No,Good,25.89,Poor
482,Laptop,5036936,HP,ProBook,03-12-2014,12-03-2021,No,No,Yes,Good,34.99,Poor
483,Feature Phone,47224674,Apple,Vostro,13-08-2017,15-05-2021,Yes,Yes,No,Average,28.7,Average
484,Laptop,93074094,HP,ProBook,22-08-2020,21-06-2021,Yes,Yes,No,Average,32.36,Poor
485,Laptop,2790558,HP,EliteBook,27-05-2017,25-01-2021,Yes,Yes,No,Average,24.15,Average
486,Laptop,56880670,Dell,Inspiron,04-03-2014,02-01-2021,No,No,Yes,Good,31.17,Average
487,Feature Phone,37537319,Dell,MacBook,28-07-2015,25-01-2021,Yes,Yes,Yes,Good,28.7,Poor
488,Laptop,19423937,Dell,EliteBook,27-09-2017,12-05-2021,No,No,Yes,Good,12.62,Poor
489,Smart Phone,51766023,Dell,Inspiron,08-10-2014,28-02-2021,No,Yes,Yes,Good,26.12,Good
490,Smart Phone,87570540,Lenovo,EliteBook,23-10-2020,14-03-2021,No,No,Yes,Poor,9.51,Poor
491,Smart Phone,83421969,Lenovo,Inspiron,28-06-2016,17-04-2021,No,Yes,No,Poor,11.49,Good
492,Smart Phone,95176345,Apple,Inspiron,27-05-2019,23-01-2021,No,No,No,Poor,34.1,Average
493,Smart Phone,79284134,Lenovo,EliteBook,05-06-2019,03-07-2021,No,No,Yes,Good,5.48,Poor
